full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data,sentiment
@convomfs Besok2 Mandang rumah ada kolam renang di rooftop ga ? Ukuran 6 X 12 meter kedalaman 1.8 Meter ada fastcharging mobil listrik ga ???,Besok Mandang rumah ada kolam renang di rooftop ga  Ukuran  X  meter kedalaman  Meter ada fastcharging mobil listrik ga,besok mandang rumah ada kolam renang di rooftop ga  ukuran  x  meter kedalaman  meter ada fastcharging mobil listrik ga,"['besok', 'mandang', 'rumah', 'ada', 'kolam', 'renang', 'di', 'rooftop', 'ga', 'ukuran', 'x', 'meter', 'kedalaman', 'meter', 'ada', 'fastcharging', 'mobil', 'listrik', 'ga']","['besok', 'mandang', 'rumah', 'kolam', 'renang', 'rooftop', 'ga', 'ukuran', 'x', 'meter', 'kedalaman', 'meter', 'fastcharging', 'mobil', 'listrik', 'ga']",besok mandang rumah kolam renang rooftop ga ukur x meter dalam meter fastcharging mobil listrik ga,0
ANJG BISA2 NYA GUA NABRAK TIANG LISTRIK ANJGGHGGGGGGG auto ga di ksh keluar pake mobil sama bokap ANJINGGGG,ANJG BISA NYA GUA NABRAK TIANG LISTRIK ANJGGHGGGGGGG auto ga di ksh keluar pake mobil sama bokap ANJINGGGG,anjg bisa nya gua nabrak tiang listrik anjgghggggggg auto ga di ksh keluar pake mobil sama bokap anjingggg,"['anjg', 'bisa', 'nya', 'gua', 'nabrak', 'tiang', 'listrik', 'anjgghggggggg', 'auto', 'ga', 'di', 'ksh', 'keluar', 'pake', 'mobil', 'sama', 'bokap', 'anjingggg']","['anjg', 'nya', 'gua', 'nabrak', 'tiang', 'listrik', 'anjgghggggggg', 'auto', 'ga', 'ksh', 'pake', 'mobil', 'bokap', 'anjingggg']",anjg nya gua nabrak tiang listrik anjgghggggggg auto ga ksh pake mobil bokap anjingggg,0
ㅤ Dibalik ketawa-ketiwinya Miko sama Dina we have problems juga kok. Cicilan rumah mobil bayaran listrik sama air tiap bulannya apalagi sekarang punya bayi. Harus mikirin tabungan buat lahiran anak biaya tumbuh kembangnya pendidikannya. We have lots of problem ㅤ,Dibalik ketawaketiwinya Miko sama Dina we have problems juga kok Cicilan rumah mobil bayaran listrik sama air tiap bulannya apalagi sekarang punya bayi Harus mikirin tabungan buat lahiran anak biaya tumbuh kembangnya pendidikannya We have lots of problem,dibalik ketawaketiwinya miko sama dina we have problems juga kok cicilan rumah mobil bayaran listrik sama air tiap bulannya apalagi sekarang punya bayi harus mikirin tabungan buat lahiran anak biaya tumbuh kembangnya pendidikannya we have lots of problem,"['dibalik', 'ketawaketiwinya', 'miko', 'sama', 'dina', 'we', 'have', 'problems', 'juga', 'kok', 'cicilan', 'rumah', 'mobil', 'bayaran', 'listrik', 'sama', 'air', 'tiap', 'bulannya', 'apalagi', 'sekarang', 'punya', 'bayi', 'harus', 'mikirin', 'tabungan', 'buat', 'lahiran', 'anak', 'biaya', 'tumbuh', 'kembangnya', 'pendidikannya', 'we', 'have', 'lots', 'of', 'problem']","['dibalik', 'ketawaketiwinya', 'miko', 'dina', 'we', 'have', 'problems', 'cicilan', 'rumah', 'mobil', 'bayaran', 'listrik', 'air', 'bulannya', 'bayi', 'mikirin', 'tabungan', 'lahiran', 'anak', 'biaya', 'tumbuh', 'kembangnya', 'pendidikannya', 'we', 'have', 'lots', 'of', 'problem']",balik ketawaketiwinya miko dina we have problems cicil rumah mobil bayar listrik air bulan bayi mikirin tabung lahir anak biaya tumbuh kembang didik we have lots of problem,0
@0tk0il Mobil listrik kah,Mobil listrik kah,mobil listrik kah,"['mobil', 'listrik', 'kah']","['mobil', 'listrik', 'kah']",mobil listrik kah,0
@undipmenfess 1.1/bulan Include: ac km dalam full furnished parkiran motor mobil ada dapur bersama inc listrik Minusnya: ngga ada kulkas wifi lemot parah,bulan Include ac km dalam full furnished parkiran motor mobil ada dapur bersama inc listrik Minusnya ngga ada kulkas wifi lemot parah,bulan include ac km dalam full furnished parkiran motor mobil ada dapur bersama inc listrik minusnya ngga ada kulkas wifi lemot parah,"['bulan', 'include', 'ac', 'km', 'dalam', 'full', 'furnished', 'parkiran', 'motor', 'mobil', 'ada', 'dapur', 'bersama', 'inc', 'listrik', 'minusnya', 'ngga', 'ada', 'kulkas', 'wifi', 'lemot', 'parah']","['include', 'ac', 'km', 'full', 'furnished', 'parkiran', 'motor', 'mobil', 'dapur', 'inc', 'listrik', 'minusnya', 'ngga', 'kulkas', 'wifi', 'lemot', 'parah']",include ac km full furnished parkir motor mobil dapur inc listrik minus ngga kulkas wifi lot parah,0
@undipmenfess Ke kampus deket ke tempat jajan deket halaman depan tiap hari ada yg bersihin tempat parkir luas bisa bawa mobil cctv dimana mana dan aman banget sejauh ini gapernah ada yg kemalingan (-) listrik beli sendiri wifi bayar lagi per bulan 10k,Ke kampus deket ke tempat jajan deket halaman depan tiap hari ada yg bersihin tempat parkir luas bisa bawa mobil cctv dimana mana dan aman banget sejauh ini gapernah ada yg kemalingan  listrik beli sendiri wifi bayar lagi per bulan k,ke kampus deket ke tempat jajan deket halaman depan tiap hari ada yg bersihin tempat parkir luas bisa bawa mobil cctv dimana mana dan aman banget sejauh ini gapernah ada yg kemalingan  listrik beli sendiri wifi bayar lagi per bulan k,"['ke', 'kampus', 'deket', 'ke', 'tempat', 'jajan', 'deket', 'halaman', 'depan', 'tiap', 'hari', 'ada', 'yg', 'bersihin', 'tempat', 'parkir', 'luas', 'bisa', 'bawa', 'mobil', 'cctv', 'dimana', 'mana', 'dan', 'aman', 'banget', 'sejauh', 'ini', 'gapernah', 'ada', 'yg', 'kemalingan', 'listrik', 'beli', 'sendiri', 'wifi', 'bayar', 'lagi', 'per', 'bulan', 'k']","['kampus', 'deket', 'jajan', 'deket', 'halaman', 'yg', 'bersihin', 'parkir', 'luas', 'bawa', 'mobil', 'cctv', 'dimana', 'aman', 'banget', 'gapernah', 'yg', 'kemalingan', 'listrik', 'beli', 'wifi', 'bayar', 'k']",kampus deket jajan deket halaman yg bersihin parkir luas bawa mobil cctv mana aman banget gapernah yg maling listrik beli wifi bayar k,0
@worksfess Haloo nder mau take over kos aku ngga di Jaksel kebagusan. Fasilitas AC KM dalam Wifi air parkir motor dan mobil ada kolam renang juga listrik token Dapur &amp; kulkas bersama air minum &amp; gas free dr owner kos kamar ukuran 4x4 legaa bgt aselik. Harga 1 6 per bulan,Haloo nder mau take over kos aku ngga di Jaksel kebagusan Fasilitas AC KM dalam Wifi air parkir motor dan mobil ada kolam renang juga listrik token Dapur amp kulkas bersama air minum amp gas free dr owner kos kamar ukuran x legaa bgt aselik Harga   per bulan,haloo nder mau take over kos aku ngga di jaksel kebagusan fasilitas ac km dalam wifi air parkir motor dan mobil ada kolam renang juga listrik token dapur amp kulkas bersama air minum amp gas free dr owner kos kamar ukuran x legaa bgt aselik harga   per bulan,"['haloo', 'nder', 'mau', 'take', 'over', 'kos', 'aku', 'ngga', 'di', 'jaksel', 'kebagusan', 'fasilitas', 'ac', 'km', 'dalam', 'wifi', 'air', 'parkir', 'motor', 'dan', 'mobil', 'ada', 'kolam', 'renang', 'juga', 'listrik', 'token', 'dapur', 'amp', 'kulkas', 'bersama', 'air', 'minum', 'amp', 'gas', 'free', 'dr', 'owner', 'kos', 'kamar', 'ukuran', 'x', 'legaa', 'bgt', 'aselik', 'harga', 'per', 'bulan']","['haloo', 'nder', 'take', 'over', 'kos', 'ngga', 'jaksel', 'kebagusan', 'fasilitas', 'ac', 'km', 'wifi', 'air', 'parkir', 'motor', 'mobil', 'kolam', 'renang', 'listrik', 'token', 'dapur', 'amp', 'kulkas', 'air', 'minum', 'amp', 'gas', 'free', 'dr', 'owner', 'kos', 'kamar', 'ukuran', 'x', 'legaa', 'bgt', 'aselik', 'harga']",haloo nder take over kos ngga jaksel bagus fasilitas ac km wifi air parkir motor mobil kolam renang listrik token dapur amp kulkas air minum amp gas free dr owner kos kamar ukur x legaa bgt aselik harga,0
@babyjungg2420 Haloo nder mau take over kos aku ngga di Jaksel kebagusan. Fasilitas AC KM dalam Wifi air parkir motor dan mobil ada kolam renang juga listrik token Dapur &amp; kulkas bersama air minum &amp; gas free kamar ukuran 4x4 legaa bgt aselik. Harga 1 6 per bulan,Haloo nder mau take over kos aku ngga di Jaksel kebagusan Fasilitas AC KM dalam Wifi air parkir motor dan mobil ada kolam renang juga listrik token Dapur amp kulkas bersama air minum amp gas free kamar ukuran x legaa bgt aselik Harga   per bulan,haloo nder mau take over kos aku ngga di jaksel kebagusan fasilitas ac km dalam wifi air parkir motor dan mobil ada kolam renang juga listrik token dapur amp kulkas bersama air minum amp gas free kamar ukuran x legaa bgt aselik harga   per bulan,"['haloo', 'nder', 'mau', 'take', 'over', 'kos', 'aku', 'ngga', 'di', 'jaksel', 'kebagusan', 'fasilitas', 'ac', 'km', 'dalam', 'wifi', 'air', 'parkir', 'motor', 'dan', 'mobil', 'ada', 'kolam', 'renang', 'juga', 'listrik', 'token', 'dapur', 'amp', 'kulkas', 'bersama', 'air', 'minum', 'amp', 'gas', 'free', 'kamar', 'ukuran', 'x', 'legaa', 'bgt', 'aselik', 'harga', 'per', 'bulan']","['haloo', 'nder', 'take', 'over', 'kos', 'ngga', 'jaksel', 'kebagusan', 'fasilitas', 'ac', 'km', 'wifi', 'air', 'parkir', 'motor', 'mobil', 'kolam', 'renang', 'listrik', 'token', 'dapur', 'amp', 'kulkas', 'air', 'minum', 'amp', 'gas', 'free', 'kamar', 'ukuran', 'x', 'legaa', 'bgt', 'aselik', 'harga']",haloo nder take over kos ngga jaksel bagus fasilitas ac km wifi air parkir motor mobil kolam renang listrik token dapur amp kulkas air minum amp gas free kamar ukur x legaa bgt aselik harga,0
@iyellow_323 Haloo nder mau take over kos aku ngga di Jaksel kebagusan. Fasilitas AC KM dalam Wifi air parkir motor dan mobil ada kolam renang juga listrik token Dapur &amp; kulkas bersama air minum &amp; gas free kamar ukuran 4x4 legaa bgt aselik. Harga 1 6 per bulan,Haloo nder mau take over kos aku ngga di Jaksel kebagusan Fasilitas AC KM dalam Wifi air parkir motor dan mobil ada kolam renang juga listrik token Dapur amp kulkas bersama air minum amp gas free kamar ukuran x legaa bgt aselik Harga   per bulan,haloo nder mau take over kos aku ngga di jaksel kebagusan fasilitas ac km dalam wifi air parkir motor dan mobil ada kolam renang juga listrik token dapur amp kulkas bersama air minum amp gas free kamar ukuran x legaa bgt aselik harga   per bulan,"['haloo', 'nder', 'mau', 'take', 'over', 'kos', 'aku', 'ngga', 'di', 'jaksel', 'kebagusan', 'fasilitas', 'ac', 'km', 'dalam', 'wifi', 'air', 'parkir', 'motor', 'dan', 'mobil', 'ada', 'kolam', 'renang', 'juga', 'listrik', 'token', 'dapur', 'amp', 'kulkas', 'bersama', 'air', 'minum', 'amp', 'gas', 'free', 'kamar', 'ukuran', 'x', 'legaa', 'bgt', 'aselik', 'harga', 'per', 'bulan']","['haloo', 'nder', 'take', 'over', 'kos', 'ngga', 'jaksel', 'kebagusan', 'fasilitas', 'ac', 'km', 'wifi', 'air', 'parkir', 'motor', 'mobil', 'kolam', 'renang', 'listrik', 'token', 'dapur', 'amp', 'kulkas', 'air', 'minum', 'amp', 'gas', 'free', 'kamar', 'ukuran', 'x', 'legaa', 'bgt', 'aselik', 'harga']",haloo nder take over kos ngga jaksel bagus fasilitas ac km wifi air parkir motor mobil kolam renang listrik token dapur amp kulkas air minum amp gas free kamar ukur x legaa bgt aselik harga,0
@welkombekkk @txtdrjkt Haloo nder mau take over kos aku ngga di Jaksel belakang Ragunan pas. Fasilitas AC KM dalam Wifi air parkir motor dan mobil ada kolam renang juga listrik token Dapur &amp; kulkas bersama air minum &amp; gas free kamar ukuran 4x4 legaa bgt aselik. Harga 1 6 per bulan,Haloo nder mau take over kos aku ngga di Jaksel belakang Ragunan pas Fasilitas AC KM dalam Wifi air parkir motor dan mobil ada kolam renang juga listrik token Dapur amp kulkas bersama air minum amp gas free kamar ukuran x legaa bgt aselik Harga   per bulan,haloo nder mau take over kos aku ngga di jaksel belakang ragunan pas fasilitas ac km dalam wifi air parkir motor dan mobil ada kolam renang juga listrik token dapur amp kulkas bersama air minum amp gas free kamar ukuran x legaa bgt aselik harga   per bulan,"['haloo', 'nder', 'mau', 'take', 'over', 'kos', 'aku', 'ngga', 'di', 'jaksel', 'belakang', 'ragunan', 'pas', 'fasilitas', 'ac', 'km', 'dalam', 'wifi', 'air', 'parkir', 'motor', 'dan', 'mobil', 'ada', 'kolam', 'renang', 'juga', 'listrik', 'token', 'dapur', 'amp', 'kulkas', 'bersama', 'air', 'minum', 'amp', 'gas', 'free', 'kamar', 'ukuran', 'x', 'legaa', 'bgt', 'aselik', 'harga', 'per', 'bulan']","['haloo', 'nder', 'take', 'over', 'kos', 'ngga', 'jaksel', 'ragunan', 'pas', 'fasilitas', 'ac', 'km', 'wifi', 'air', 'parkir', 'motor', 'mobil', 'kolam', 'renang', 'listrik', 'token', 'dapur', 'amp', 'kulkas', 'air', 'minum', 'amp', 'gas', 'free', 'kamar', 'ukuran', 'x', 'legaa', 'bgt', 'aselik', 'harga']",haloo nder take over kos ngga jaksel ragunan pas fasilitas ac km wifi air parkir motor mobil kolam renang listrik token dapur amp kulkas air minum amp gas free kamar ukur x legaa bgt aselik harga,0
@tanyarlfes bagaimana nasib orang yang sedang berkendara dengan mobil listrik? $XALLY,bagaimana nasib orang yang sedang berkendara dengan mobil listrik XALLY,bagaimana nasib orang yang sedang berkendara dengan mobil listrik xally,"['bagaimana', 'nasib', 'orang', 'yang', 'sedang', 'berkendara', 'dengan', 'mobil', 'listrik', 'xally']","['nasib', 'orang', 'berkendara', 'mobil', 'listrik', 'xally']",nasib orang kendara mobil listrik xally,0
@MrOngDedy Mending 100jtlah ad cicilan mobil rumah biaya listik air skolah makan liburan nabung dll sampe 99jt sisa sejuta tbungin lagi Kalo 10jt byar motor listrik makan ongkos bnsin dll ngepas kemewahannya gak dapet sperti 100jt,Mending jtlah ad cicilan mobil rumah biaya listik air skolah makan liburan nabung dll sampe jt sisa sejuta tbungin lagi Kalo jt byar motor listrik makan ongkos bnsin dll ngepas kemewahannya gak dapet sperti jt,mending jtlah ad cicilan mobil rumah biaya listik air skolah makan liburan nabung dll sampe jt sisa sejuta tbungin lagi kalo jt byar motor listrik makan ongkos bnsin dll ngepas kemewahannya gak dapet sperti jt,"['mending', 'jtlah', 'ad', 'cicilan', 'mobil', 'rumah', 'biaya', 'listik', 'air', 'skolah', 'makan', 'liburan', 'nabung', 'dll', 'sampe', 'jt', 'sisa', 'sejuta', 'tbungin', 'lagi', 'kalo', 'jt', 'byar', 'motor', 'listrik', 'makan', 'ongkos', 'bnsin', 'dll', 'ngepas', 'kemewahannya', 'gak', 'dapet', 'sperti', 'jt']","['mending', 'jtlah', 'ad', 'cicilan', 'mobil', 'rumah', 'biaya', 'listik', 'air', 'skolah', 'makan', 'liburan', 'nabung', 'dll', 'sampe', 'jt', 'sisa', 'sejuta', 'tbungin', 'kalo', 'jt', 'byar', 'motor', 'listrik', 'makan', 'ongkos', 'bnsin', 'dll', 'ngepas', 'kemewahannya', 'gak', 'dapet', 'sperti', 'jt']",mending jtlah ad cicil mobil rumah biaya listik air skolah makan libur nabung dll sampe jt sisa juta tbungin kalo jt byar motor listrik makan ongkos bnsin dll ngepas mewah gak dapet sperti jt,0
@volcaholic1 Klo mobil listrik gmn y,Klo mobil listrik gmn y,klo mobil listrik gmn y,"['klo', 'mobil', 'listrik', 'gmn', 'y']","['klo', 'mobil', 'listrik', 'gmn', 'y']",klo mobil listrik gmn y,0
@aseprivva Mobil listrik nyetrum ndak ya?,Mobil listrik nyetrum ndak ya,mobil listrik nyetrum ndak ya,"['mobil', 'listrik', 'nyetrum', 'ndak', 'ya']","['mobil', 'listrik', 'nyetrum', 'ndak', 'ya']",mobil listrik nyetrum ndak ya,0
@bdleonanda Konon ada jenis mobil listrik yg hanya bisa menempuh sekitar 65km dan oerlu di cas lagi lalu charging nya memerlu kan waktu lebih dari setengah jam baru batere nya full,Konon ada jenis mobil listrik yg hanya bisa menempuh sekitar km dan oerlu di cas lagi lalu charging nya memerlu kan waktu lebih dari setengah jam baru batere nya full,konon ada jenis mobil listrik yg hanya bisa menempuh sekitar km dan oerlu di cas lagi lalu charging nya memerlu kan waktu lebih dari setengah jam baru batere nya full,"['konon', 'ada', 'jenis', 'mobil', 'listrik', 'yg', 'hanya', 'bisa', 'menempuh', 'sekitar', 'km', 'dan', 'oerlu', 'di', 'cas', 'lagi', 'lalu', 'charging', 'nya', 'memerlu', 'kan', 'waktu', 'lebih', 'dari', 'setengah', 'jam', 'baru', 'batere', 'nya', 'full']","['konon', 'jenis', 'mobil', 'listrik', 'yg', 'menempuh', 'km', 'oerlu', 'cas', 'charging', 'nya', 'memerlu', 'jam', 'batere', 'nya', 'full']",konon jenis mobil listrik yg tempuh km oerlu cas charging nya perlu jam batere nya full,0
@sbyfess Ga muluk2 kalau mobil dipake sendiri pengen yaris cross mobil keluarga pengen hyundai palisade. Belinya bisa sih pasti bisa gatau kapan pajaknya mahal ga rela buang 7 juta buat negara gila. Masih ga yakin di situ. Mungkin beralih ke mobil listrik yg punya pajak kecil.,Ga muluk kalau mobil dipake sendiri pengen yaris cross mobil keluarga pengen hyundai palisade Belinya bisa sih pasti bisa gatau kapan pajaknya mahal ga rela buang  juta buat negara gila Masih ga yakin di situ Mungkin beralih ke mobil listrik yg punya pajak kecil,ga muluk kalau mobil dipake sendiri pengen yaris cross mobil keluarga pengen hyundai palisade belinya bisa sih pasti bisa gatau kapan pajaknya mahal ga rela buang  juta buat negara gila masih ga yakin di situ mungkin beralih ke mobil listrik yg punya pajak kecil,"['ga', 'muluk', 'kalau', 'mobil', 'dipake', 'sendiri', 'pengen', 'yaris', 'cross', 'mobil', 'keluarga', 'pengen', 'hyundai', 'palisade', 'belinya', 'bisa', 'sih', 'pasti', 'bisa', 'gatau', 'kapan', 'pajaknya', 'mahal', 'ga', 'rela', 'buang', 'juta', 'buat', 'negara', 'gila', 'masih', 'ga', 'yakin', 'di', 'situ', 'mungkin', 'beralih', 'ke', 'mobil', 'listrik', 'yg', 'punya', 'pajak', 'kecil']","['ga', 'muluk', 'mobil', 'dipake', 'pengen', 'yaris', 'cross', 'mobil', 'keluarga', 'pengen', 'hyundai', 'palisade', 'belinya', 'sih', 'gatau', 'pajaknya', 'mahal', 'ga', 'rela', 'buang', 'juta', 'negara', 'gila', 'ga', 'situ', 'beralih', 'mobil', 'listrik', 'yg', 'pajak']",ga muluk mobil dipake ken yaris cross mobil keluarga ken hyundai palisade beli sih gatau pajak mahal ga rela buang juta negara gila ga situ alih mobil listrik yg pajak,0
Pada dpt mobil listrik ya rangorang? apa gmn sih?,Pada dpt mobil listrik ya rangorang apa gmn sih,pada dpt mobil listrik ya rangorang apa gmn sih,"['pada', 'dpt', 'mobil', 'listrik', 'ya', 'rangorang', 'apa', 'gmn', 'sih']","['dpt', 'mobil', 'listrik', 'ya', 'rangorang', 'gmn', 'sih']",dpt mobil listrik ya rangorang gmn sih,0
@Pai_C1 Pengusaha masa mobil 1 Beli lagi lah 1 lagi atau beli mobil listrik kok bodoh bener pake plat kaya gitu,Pengusaha masa mobil  Beli lagi lah  lagi atau beli mobil listrik kok bodoh bener pake plat kaya gitu,pengusaha masa mobil  beli lagi lah  lagi atau beli mobil listrik kok bodoh bener pake plat kaya gitu,"['pengusaha', 'masa', 'mobil', 'beli', 'lagi', 'lah', 'lagi', 'atau', 'beli', 'mobil', 'listrik', 'kok', 'bodoh', 'bener', 'pake', 'plat', 'kaya', 'gitu']","['pengusaha', 'mobil', 'beli', 'beli', 'mobil', 'listrik', 'bodoh', 'bener', 'pake', 'plat', 'kaya', 'gitu']",usaha mobil beli beli mobil listrik bodoh bener pake plat kaya gitu,0
ㅤ Lumrah mengendarai mobil listrik di jalan padat merayap ibukota Liora enggan menanggung rugi kalau-kalau mobil bak itu justru terjun bebas ke sawah karena ia memaksakan diri. ㅤㅤSesuatu tetiba menjalar ke seluruh tubuh dan tinggalkan gatal di siku ... ㅤ,Lumrah mengendarai mobil listrik di jalan padat merayap ibukota Liora enggan menanggung rugi kalaukalau mobil bak itu justru terjun bebas ke sawah karena ia memaksakan diri Sesuatu tetiba menjalar ke seluruh tubuh dan tinggalkan gatal di siku,lumrah mengendarai mobil listrik di jalan padat merayap ibukota liora enggan menanggung rugi kalaukalau mobil bak itu justru terjun bebas ke sawah karena ia memaksakan diri sesuatu tetiba menjalar ke seluruh tubuh dan tinggalkan gatal di siku,"['lumrah', 'mengendarai', 'mobil', 'listrik', 'di', 'jalan', 'padat', 'merayap', 'ibukota', 'liora', 'enggan', 'menanggung', 'rugi', 'kalaukalau', 'mobil', 'bak', 'itu', 'justru', 'terjun', 'bebas', 'ke', 'sawah', 'karena', 'ia', 'memaksakan', 'diri', 'sesuatu', 'tetiba', 'menjalar', 'ke', 'seluruh', 'tubuh', 'dan', 'tinggalkan', 'gatal', 'di', 'siku']","['lumrah', 'mengendarai', 'mobil', 'listrik', 'jalan', 'padat', 'merayap', 'ibukota', 'liora', 'enggan', 'menanggung', 'rugi', 'kalaukalau', 'mobil', 'bak', 'terjun', 'bebas', 'sawah', 'memaksakan', 'tetiba', 'menjalar', 'tubuh', 'tinggalkan', 'gatal', 'siku']",lumrah kendara mobil listrik jalan padat rayap ibukota liora enggan tanggung rugi kalaukalau mobil bak terjun bebas sawah paksa tetiba jalar tubuh tinggal gatal siku,0
@honeyphamnj @wisnu3ds @mbohwesboss @RandomWorldWar iyaa setelah brand2 china mulai capable buat Mobil listrik lalu BYD meraih top 1 merk mobil terlaris di china. sebelum merk china waktu masih blm capable diera mobil ICE (berbahan bakar) orang china lebih banyak beli mobil VW.,iyaa setelah brand china mulai capable buat Mobil listrik lalu BYD meraih top  merk mobil terlaris di china sebelum merk china waktu masih blm capable diera mobil ICE berbahan bakar orang china lebih banyak beli mobil VW,iyaa setelah brand china mulai capable buat mobil listrik lalu byd meraih top  merk mobil terlaris di china sebelum merk china waktu masih blm capable diera mobil ice berbahan bakar orang china lebih banyak beli mobil vw,"['iyaa', 'setelah', 'brand', 'china', 'mulai', 'capable', 'buat', 'mobil', 'listrik', 'lalu', 'byd', 'meraih', 'top', 'merk', 'mobil', 'terlaris', 'di', 'china', 'sebelum', 'merk', 'china', 'waktu', 'masih', 'blm', 'capable', 'diera', 'mobil', 'ice', 'berbahan', 'bakar', 'orang', 'china', 'lebih', 'banyak', 'beli', 'mobil', 'vw']","['iyaa', 'brand', 'china', 'capable', 'mobil', 'listrik', 'byd', 'meraih', 'top', 'merk', 'mobil', 'terlaris', 'china', 'merk', 'china', 'blm', 'capable', 'diera', 'mobil', 'ice', 'berbahan', 'bakar', 'orang', 'china', 'beli', 'mobil', 'vw']",iyaa brand china capable mobil listrik byd raih top merk mobil laris china merk china blm capable era mobil ice bahan bakar orang china beli mobil vw,0
@Namaku_Doaku @diahnya_sastro Makanya... Kalah sama mobil listrik Cinak,Makanya Kalah sama mobil listrik Cinak,makanya kalah sama mobil listrik cinak,"['makanya', 'kalah', 'sama', 'mobil', 'listrik', 'cinak']","['kalah', 'mobil', 'listrik', 'cinak']",kalah mobil listrik cak,0
@stravenues Pemerintah sendiri salahnya itu terlalu mentingin program car-sentrisnya itu bikin jalan tol sana sini instead of ngebenerin transumnya dulu terus since ngegalakin mobil listrik udh makin ketauan arahnya ke mana...,Pemerintah sendiri salahnya itu terlalu mentingin program carsentrisnya itu bikin jalan tol sana sini instead of ngebenerin transumnya dulu terus since ngegalakin mobil listrik udh makin ketauan arahnya ke mana,pemerintah sendiri salahnya itu terlalu mentingin program carsentrisnya itu bikin jalan tol sana sini instead of ngebenerin transumnya dulu terus since ngegalakin mobil listrik udh makin ketauan arahnya ke mana,"['pemerintah', 'sendiri', 'salahnya', 'itu', 'terlalu', 'mentingin', 'program', 'carsentrisnya', 'itu', 'bikin', 'jalan', 'tol', 'sana', 'sini', 'instead', 'of', 'ngebenerin', 'transumnya', 'dulu', 'terus', 'since', 'ngegalakin', 'mobil', 'listrik', 'udh', 'makin', 'ketauan', 'arahnya', 'ke', 'mana']","['pemerintah', 'salahnya', 'mentingin', 'program', 'carsentrisnya', 'bikin', 'jalan', 'tol', 'instead', 'of', 'ngebenerin', 'transumnya', 'since', 'ngegalakin', 'mobil', 'listrik', 'udh', 'ketauan', 'arahnya']",perintah salah mentingin program carsentrisnya bikin jalan tol instead of ngebenerin transumnya since ngegalakin mobil listrik udh tau arah,0
@zakiberkata Yg masih gunain motor &amp; mobil kalian jgn sosoan deh yeh. Yg gunain AC di rumah juga. AC butuh listrik yg besar. Tau listrik drimana? Dari PLTU Batubara utk di wilayah Jawa. Juga soal rokok. Sering risih ngeliat org indonesia wahh kasihan tapi mereka aktif merusak alam.,Yg masih gunain motor amp mobil kalian jgn sosoan deh yeh Yg gunain AC di rumah juga AC butuh listrik yg besar Tau listrik drimana Dari PLTU Batubara utk di wilayah Jawa Juga soal rokok Sering risih ngeliat org indonesia wahh kasihan tapi mereka aktif merusak alam,yg masih gunain motor amp mobil kalian jgn sosoan deh yeh yg gunain ac di rumah juga ac butuh listrik yg besar tau listrik drimana dari pltu batubara utk di wilayah jawa juga soal rokok sering risih ngeliat org indonesia wahh kasihan tapi mereka aktif merusak alam,"['yg', 'masih', 'gunain', 'motor', 'amp', 'mobil', 'kalian', 'jgn', 'sosoan', 'deh', 'yeh', 'yg', 'gunain', 'ac', 'di', 'rumah', 'juga', 'ac', 'butuh', 'listrik', 'yg', 'besar', 'tau', 'listrik', 'drimana', 'dari', 'pltu', 'batubara', 'utk', 'di', 'wilayah', 'jawa', 'juga', 'soal', 'rokok', 'sering', 'risih', 'ngeliat', 'org', 'indonesia', 'wahh', 'kasihan', 'tapi', 'mereka', 'aktif', 'merusak', 'alam']","['yg', 'gunain', 'motor', 'amp', 'mobil', 'jgn', 'sosoan', 'deh', 'yeh', 'yg', 'gunain', 'ac', 'rumah', 'ac', 'butuh', 'listrik', 'yg', 'tau', 'listrik', 'drimana', 'pltu', 'batubara', 'utk', 'wilayah', 'jawa', 'rokok', 'risih', 'ngeliat', 'org', 'indonesia', 'wahh', 'kasihan', 'aktif', 'merusak', 'alam']",yg gunain motor amp mobil jgn sosoan deh yeh yg gunain ac rumah ac butuh listrik yg tau listrik drimana pltu batubara utk wilayah jawa rokok risih ngeliat org indonesia wahh kasihan aktif rusak alam,0
@fajarnugros Krna penjualan mobil Tiongkok tembus 29jt unit/thn sehingga masih ada sisa pasar untuk mobil listrik sekitar 1jt unit n pada awal2 diberikan subsidi 50% oleh pemerintah,Krna penjualan mobil Tiongkok tembus jt unitthn sehingga masih ada sisa pasar untuk mobil listrik sekitar jt unit n pada awal diberikan subsidi  oleh pemerintah,krna penjualan mobil tiongkok tembus jt unitthn sehingga masih ada sisa pasar untuk mobil listrik sekitar jt unit n pada awal diberikan subsidi  oleh pemerintah,"['krna', 'penjualan', 'mobil', 'tiongkok', 'tembus', 'jt', 'unitthn', 'sehingga', 'masih', 'ada', 'sisa', 'pasar', 'untuk', 'mobil', 'listrik', 'sekitar', 'jt', 'unit', 'n', 'pada', 'awal', 'diberikan', 'subsidi', 'oleh', 'pemerintah']","['krna', 'penjualan', 'mobil', 'tiongkok', 'tembus', 'jt', 'unitthn', 'sisa', 'pasar', 'mobil', 'listrik', 'jt', 'unit', 'n', 'subsidi', 'pemerintah']",krna jual mobil tiongkok tembus jt unitthn sisa pasar mobil listrik jt unit n subsidi perintah,0
